TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
1998,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,5.328228,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_1998-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200330,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.49791,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200330-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200330,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.71716,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200330-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200330,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,13.77526,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200330-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200331,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.38346,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200331-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200331,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.39420,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200331-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200331,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.95881,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200331-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200331,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,14.86862,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200331-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200332,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.66567,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200332-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200332,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.32690,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200332-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200332,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.35200,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200332-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200332,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,15.41638,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200332-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200333,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.08412,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200333-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200333,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.020551,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200333-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200333,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.53306,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200333-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200333,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,15.60908,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200333-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200334,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.17105,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200334-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200334,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.885416,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200334-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200334,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.35079,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200334-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200334,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,14.56336,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200334-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200335,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.91699,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200335-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200335,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.270721,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200335-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200335,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.85147,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200335-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200335,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.31243,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200335-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200336,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.46585,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200336-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200336,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.250764,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200336-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200336,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.34495,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200336-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200336,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.17804,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200336-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200337,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.11681,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200337-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200337,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.600088,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200337-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200337,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.45815,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200337-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200337,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,13.69141,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200337-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200338,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.37675,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200338-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200338,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.172953,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200338-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200338,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.90387,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200338-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200338,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,13.79784,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200338-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200339,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.377724,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200339-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200339,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.467516,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200339-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200339,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.51758,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200339-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200339,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,14.59863,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200339-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200340,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.006950,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200340-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200340,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.857973,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200340-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200340,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.654006,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200340-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200340,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,13.82703,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200340-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200341,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.424300,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200341-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200341,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.853914,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200341-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200341,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.525073,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200341-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200341,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.58928,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200341-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200342,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.436911,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200342-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200342,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.281854,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200342-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200342,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.858072,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200342-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200342,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.816559,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200342-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200343,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.608787,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200343-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200343,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.895043,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200343-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200343,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.606709,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200343-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200343,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.18642,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200343-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200344,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.870085,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200344-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200344,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.769424,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200344-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200344,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.071734,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200344-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200344,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.795439,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200344-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200345,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.021800,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200345-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200345,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.449610,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200345-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200345,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.053864,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200345-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200345,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.266432,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200345-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200346,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.974600,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200346-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200346,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.237456,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200346-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200346,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.621098,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200346-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200346,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.381752,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200346-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200347,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.820858,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200347-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200347,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.450562,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200347-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200347,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.270391,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200347-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200347,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.704120,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200347-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
200348,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.063742,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200348-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
