TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
201237,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.82652,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201237-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201237,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,71.41240,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201237-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201238,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,72.73929,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201238-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201238,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.69353,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201238-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201238,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.41927,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201238-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201238,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,72.17255,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201238-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201239,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.74358,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201239-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201239,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,86.83618,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201239-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201239,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.30701,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201239-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201239,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,72.46319,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201239-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201240,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.37948,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201240-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201240,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.79351,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201240-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201240,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.40947,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201240-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201240,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,72.47916,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201240-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201241,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,87.94283,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201241-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201241,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,87.89011,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201241-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201241,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.32304,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201241-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201241,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,74.50459,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201241-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201242,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.40449,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201242-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201242,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.60028,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201242-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201242,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.71610,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201242-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201242,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.10365,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201242-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201243,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.96452,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201243-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201243,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.02797,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201243-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201243,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.60433,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201243-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201243,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.80434,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201243-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201244,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.93055,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201244-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201244,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.49300,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201244-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201244,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.02690,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201244-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201244,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.82201,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201244-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201245,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.80381,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201245-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201245,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.43533,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201245-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201245,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.89101,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201245-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201245,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.17351,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201245-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201246,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.20331,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201246-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201246,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.69100,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201246-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201246,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.68510,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201246-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201246,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.34364,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201246-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201247,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.91362,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201247-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201247,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.23460,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201247-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201247,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.11942,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201247-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201247,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.09401,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201247-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201248,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.44505,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201248-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201248,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.19145,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201248-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201248,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.22603,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201248-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201248,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.43378,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201248-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201249,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.97819,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201249-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201249,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.49302,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201249-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201249,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.98755,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201249-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201249,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.40640,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201249-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201250,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.13833,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201250-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201250,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.87384,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201250-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201250,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.18912,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201250-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201250,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.48151,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201250-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201251,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.75681,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201251-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201251,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.56485,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201251-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201251,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.21722,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201251-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201251,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.75143,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201251-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201252,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.20422,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201252-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201252,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.05100,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201252-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201252,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.40357,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201252-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201252,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.68596,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201252-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201301,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.29465,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201301-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201301,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.90131,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201301-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201301,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.91180,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201301-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201301,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.05335,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201301-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201302,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.20608,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201302-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201302,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.89722,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201302-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201302,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.18559,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201302-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201302,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.96863,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201302-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201303,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.29771,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201303-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201303,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.77163,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201303-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201303,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.06740,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201303-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
