TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
1998,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.16730,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_1998-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200752,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.44095,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200752-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200752,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.04009,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200752-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200801,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.44924,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200801-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200801,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.44804,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200801-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200801,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.67029,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200801-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200801,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.44178,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200801-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200802,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.50360,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200802-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200802,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.22650,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200802-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200802,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.38674,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200802-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200802,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.177315,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200802-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200803,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.353498,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200803-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200803,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.29356,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200803-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200803,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.40564,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200803-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200803,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.39711,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200803-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200804,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.04690,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200804-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200804,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.34446,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200804-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200804,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.24322,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200804-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200804,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.98833,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200804-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200805,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.77632,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200805-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200805,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.66594,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200805-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200805,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.61223,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200805-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200805,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.52708,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200805-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200806,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.61144,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200806-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200806,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.14589,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200806-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200806,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.35879,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200806-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200806,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.05482,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200806-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200807,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.27069,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200807-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200807,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.44570,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200807-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200807,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.06979,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200807-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200807,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.90519,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200807-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200808,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.43810,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200808-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200808,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.72436,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200808-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200808,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.48140,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200808-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200808,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.75521,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200808-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200809,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.44765,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200809-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200809,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.21487,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200809-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200809,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.59041,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200809-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200809,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.69293,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200809-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200810,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.24325,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200810-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200810,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.51265,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200810-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200810,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.33932,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200810-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200810,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.23740,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200810-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200811,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.990211,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200811-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200811,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.60365,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200811-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200811,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.63000,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200811-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200811,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.05921,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200811-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200812,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.83874,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200812-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200812,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.12364,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200812-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200812,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.60780,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200812-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200812,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.12145,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200812-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200813,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.99438,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200813-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200813,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.60379,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200813-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200813,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.92142,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200813-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200813,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.83577,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200813-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200814,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.67474,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200814-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200814,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.06237,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200814-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200814,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.72085,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200814-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200814,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.016614,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200814-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200815,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.08361,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200815-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200815,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.13554,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200815-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200815,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.74048,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200815-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200815,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.73867,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200815-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200816,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.68602,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200816-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200816,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.54561,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200816-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200816,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.77580,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200816-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200816,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.03654,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200816-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200817,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.12147,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200817-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200817,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.38241,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200817-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200817,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.214590,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200817-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200817,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.65326,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200817-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200818,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.49057,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200818-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200818,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.830050,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200818-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
