EPU,date,source,BottomT.mean,BottomT.sd,Trend,Detrended
GOM,5/20/1990,ROMS,6.108667975,1.097760433,6.635935364,-0.527267389
GOM,5/21/1990,ROMS,6.104628198,1.09411321,6.636067316,-0.531439118
GOM,5/22/1990,ROMS,6.103857055,1.084620288,6.636199267,-0.532342212
GOM,5/23/1990,ROMS,6.101595978,1.074037045,6.636331219,-0.534735241
GOM,5/24/1990,ROMS,6.100646922,1.062513534,6.636463171,-0.535816249
GOM,5/25/1990,ROMS,6.103040495,1.049049978,6.636595123,-0.533554628
GOM,5/26/1990,ROMS,6.102197624,1.040738827,6.636727074,-0.53452945
GOM,5/27/1990,ROMS,6.096192655,1.037960313,6.636859026,-0.540666371
GOM,5/28/1990,ROMS,6.092081083,1.037308402,6.636990978,-0.544909895
GOM,5/29/1990,ROMS,6.087830029,1.039053341,6.63712293,-0.549292901
GOM,5/30/1990,ROMS,6.085337158,1.041819019,6.637254881,-0.551917723
GOM,5/31/1990,ROMS,6.094403179,1.036366422,6.637386833,-0.542983654
GOM,6/1/1990,ROMS,6.098409597,1.037887287,6.637518785,-0.539109188
GOM,6/2/1990,ROMS,6.096014991,1.046150586,6.637650737,-0.541635746
GOM,6/3/1990,ROMS,6.090308057,1.058951238,6.637782688,-0.547474631
GOM,6/4/1990,ROMS,6.080130559,1.079214751,6.63791464,-0.557784081
GOM,6/5/1990,ROMS,6.076201814,1.09856612,6.638046592,-0.561844778
GOM,6/6/1990,ROMS,6.07955803,1.107394786,6.638178543,-0.558620513
GOM,6/7/1990,ROMS,6.080922894,1.117298604,6.638310495,-0.557387601
GOM,6/8/1990,ROMS,6.082412411,1.124335952,6.638442447,-0.556030036
GOM,6/9/1990,ROMS,6.086272878,1.12645679,6.638574399,-0.552301521
GOM,6/10/1990,ROMS,6.088356317,1.130416921,6.63870635,-0.550350033
GOM,6/11/1990,ROMS,6.092350024,1.13104973,6.638838302,-0.546488278
GOM,6/12/1990,ROMS,6.105514132,1.120341835,6.638970254,-0.533456122
GOM,6/13/1990,ROMS,6.122875477,1.106564532,6.639102206,-0.516226729
GOM,6/14/1990,ROMS,6.131524138,1.102240568,6.639234157,-0.507710019
GOM,6/15/1990,ROMS,6.141032918,1.099648839,6.639366109,-0.498333191
GOM,6/16/1990,ROMS,6.151858698,1.097882204,6.639498061,-0.487639363
GOM,6/17/1990,ROMS,6.163594546,1.096307657,6.639630013,-0.476035467
GOM,6/18/1990,ROMS,6.175311991,1.095076021,6.639761964,-0.464449973
GOM,6/19/1990,ROMS,6.181464754,1.097484501,6.639893916,-0.458429162
GOM,6/20/1990,ROMS,6.186668844,1.102664559,6.640025868,-0.453357024
GOM,6/21/1990,ROMS,6.197595649,1.102758269,6.64015782,-0.442562171
GOM,6/22/1990,ROMS,6.211994466,1.097674907,6.640289771,-0.428295305
GOM,6/23/1990,ROMS,6.226080226,1.093017072,6.640421723,-0.414341497
GOM,6/24/1990,ROMS,6.239373543,1.090632793,6.640553675,-0.401180132
GOM,6/25/1990,ROMS,6.254403096,1.08800747,6.640685627,-0.386282531
GOM,6/26/1990,ROMS,6.269572213,1.085761377,6.640817578,-0.371245365
GOM,6/27/1990,ROMS,6.284193212,1.084954882,6.64094953,-0.356756318
GOM,6/28/1990,ROMS,6.296733691,1.087019236,6.641081482,-0.344347791
GOM,6/29/1990,ROMS,6.310634105,1.088758734,6.641213434,-0.330579329
GOM,6/30/1990,ROMS,6.327171907,1.089781601,6.641345385,-0.314173478
GOM,7/1/1990,ROMS,6.344950814,1.08984888,6.641477337,-0.296526523
GOM,7/2/1990,ROMS,6.364400367,1.0892748,6.641609289,-0.277208922
GOM,7/3/1990,ROMS,6.387261668,1.086686801,6.64174124,-0.254479572
GOM,7/4/1990,ROMS,6.406135011,1.084779899,6.641873192,-0.235738181
GOM,7/5/1990,ROMS,6.418699766,1.085592277,6.642005144,-0.223305378
GOM,7/6/1990,ROMS,6.435425796,1.086550602,6.642137096,-0.2067113
GOM,7/7/1990,ROMS,6.454775101,1.086730423,6.642269047,-0.187493946
GOM,7/8/1990,ROMS,6.472488963,1.08694109,6.642400999,-0.169912036
GOM,7/9/1990,ROMS,6.485516959,1.088313586,6.642532951,-0.157015992
GOM,7/10/1990,ROMS,6.490699233,1.093395475,6.642664903,-0.15196567
GOM,7/11/1990,ROMS,6.501832307,1.095793929,6.642796854,-0.140964547
GOM,7/12/1990,ROMS,6.515036053,1.097079052,6.642928806,-0.127892753
GOM,7/13/1990,ROMS,6.528529779,1.097945522,6.643060758,-0.114530979
GOM,7/14/1990,ROMS,6.545627869,1.096643274,6.64319271,-0.097564841
GOM,7/15/1990,ROMS,6.559176328,1.096050962,6.643324661,-0.084148333
GOM,7/16/1990,ROMS,6.568832312,1.097525111,6.643456613,-0.074624301
GOM,7/17/1990,ROMS,6.578771449,1.098943892,6.643588565,-0.064817116
GOM,7/18/1990,ROMS,6.588908607,1.099297441,6.643720517,-0.05481191
GOM,7/19/1990,ROMS,6.598959979,1.099659006,6.643852468,-0.044892489
GOM,7/20/1990,ROMS,6.608138784,1.098858526,6.64398442,-0.035845636
GOM,7/21/1990,ROMS,6.617845396,1.096591643,6.644116372,-0.026270976
GOM,7/22/1990,ROMS,6.628608477,1.092307488,6.644248324,-0.015639847
GOM,7/23/1990,ROMS,6.640145531,1.087084137,6.644380275,-0.004234744
GOM,7/24/1990,ROMS,6.649652508,1.082549128,6.644512227,0.005140281
GOM,7/25/1990,ROMS,6.658889206,1.07717403,6.644644179,0.014245027
GOM,7/26/1990,ROMS,6.669560178,1.071251759,6.644776131,0.024784047
GOM,7/27/1990,ROMS,6.679395967,1.065854899,6.644908082,0.034487885
GOM,7/28/1990,ROMS,6.688348674,1.061441264,6.645040034,0.04330864
GOM,7/29/1990,ROMS,6.697525325,1.057437527,6.645171986,0.052353339
GOM,7/30/1990,ROMS,6.70564231,1.054418649,6.645303937,0.060338373
GOM,7/31/1990,ROMS,6.712389469,1.052380821,6.645435889,0.06695358
GOM,8/1/1990,ROMS,6.721883191,1.049422038,6.645567841,0.07631535
GOM,8/2/1990,ROMS,6.734970586,1.045824371,6.645699793,0.089270793
GOM,8/3/1990,ROMS,6.744837101,1.044211268,6.645831744,0.099005357
GOM,8/4/1990,ROMS,6.751765237,1.042534161,6.645963696,0.105801541
GOM,8/5/1990,ROMS,6.758720001,1.039633051,6.646095648,0.112624353
GOM,8/6/1990,ROMS,6.762184702,1.037442527,6.6462276,0.115957102
GOM,8/7/1990,ROMS,6.762841834,1.036363387,6.646359551,0.116482283
GOM,8/8/1990,ROMS,6.767306648,1.033696827,6.646491503,0.120815145
GOM,8/9/1990,ROMS,6.777660242,1.027916048,6.646623455,0.131036787
GOM,8/10/1990,ROMS,6.788089772,1.022125343,6.646755407,0.141334365
GOM,8/11/1990,ROMS,6.795095702,1.01791563,6.646887358,0.148208344
GOM,8/12/1990,ROMS,6.799357509,1.014845878,6.64701931,0.152338199
GOM,8/13/1990,ROMS,6.803932947,1.010956559,6.647151262,0.156781685
GOM,8/14/1990,ROMS,6.806372873,1.009137363,6.647283214,0.159089659
GOM,8/15/1990,ROMS,6.807049588,1.008290444,6.647415165,0.159634423
GOM,8/16/1990,ROMS,6.81036016,1.007098177,6.647547117,0.162813043
GOM,8/17/1990,ROMS,6.815418771,1.006221935,6.647679069,0.167739702
GOM,8/18/1990,ROMS,6.822473221,1.004463251,6.647811021,0.1746622
GOM,8/19/1990,ROMS,6.826995955,1.002421935,6.647942972,0.179052983
GOM,8/20/1990,ROMS,6.839759855,0.999415532,6.648074924,0.191684931
GOM,8/21/1990,ROMS,6.860008569,0.996487243,6.648206876,0.211801693
GOM,8/22/1990,ROMS,6.874921438,0.995936001,6.648338828,0.22658261
GOM,8/23/1990,ROMS,6.886040043,0.996254428,6.648470779,0.237569264
GOM,8/24/1990,ROMS,6.894961868,0.996962927,6.648602731,0.246359137
GOM,8/25/1990,ROMS,6.901728418,0.996795826,6.648734683,0.252993735
GOM,8/26/1990,ROMS,6.908362558,0.996795552,6.648866634,0.259495924
GOM,8/27/1990,ROMS,6.915535832,0.998836887,6.648998586,0.266537246
GOM,8/28/1990,ROMS,6.919857539,0.999472762,6.649130538,0.270727001
GOM,8/29/1990,ROMS,6.922490574,0.999717632,6.64926249,0.273228084
GOM,8/30/1990,ROMS,6.921404458,0.996918999,6.649394441,0.272010017
GOM,8/31/1990,ROMS,6.926147665,0.998769672,6.649526393,0.276621272
GOM,9/1/1990,ROMS,6.933600006,0.99954874,6.649658345,0.283941661
GOM,9/2/1990,ROMS,6.940312063,0.999011591,6.649790297,0.290521766
GOM,9/3/1990,ROMS,6.94493214,0.995075632,6.649922248,0.295009892
GOM,9/4/1990,ROMS,6.967380058,1.004019155,6.6500542,0.317325858
GOM,9/5/1990,ROMS,6.993409024,1.014928244,6.650186152,0.343222872
GOM,9/6/1990,ROMS,7.004656869,1.015193211,6.650318104,0.354338765
GOM,9/7/1990,ROMS,7.013295237,1.010601874,6.650450055,0.362845182
GOM,9/8/1990,ROMS,7.019531822,1.003096966,6.650582007,0.368949815
GOM,9/9/1990,ROMS,7.049361252,1.028046843,6.650713959,0.398647293
GOM,9/10/1990,ROMS,7.062039372,1.030964637,6.650845911,0.411193461
GOM,9/11/1990,ROMS,7.07038794,1.026592331,6.650977862,0.419410078
GOM,9/12/1990,ROMS,7.080097567,1.024077788,6.651109814,0.428987753
GOM,9/13/1990,ROMS,7.089009885,1.020073196,6.651241766,0.437768119
GOM,9/14/1990,ROMS,7.098084014,1.01591414,6.651373718,0.446710296
GOM,9/15/1990,ROMS,7.1107281,1.013217751,6.651505669,0.459222431
GOM,9/16/1990,ROMS,7.124024009,1.009215968,6.651637621,0.472386388
GOM,9/17/1990,ROMS,7.138776146,1.00764683,6.651769573,0.487006573
GOM,9/18/1990,ROMS,7.160257057,1.018048456,6.651901525,0.508355532
GOM,9/19/1990,ROMS,7.181156705,1.034594844,6.652033476,0.529123229
GOM,9/20/1990,ROMS,7.191877615,1.036037089,6.652165428,0.539712187
GOM,9/21/1990,ROMS,7.200284388,1.030469224,6.65229738,0.547987008
GOM,9/22/1990,ROMS,7.211988001,1.030249786,6.652429331,0.55955867
GOM,9/23/1990,ROMS,7.216385607,1.014684841,6.652561283,0.563824324
GOM,9/24/1990,ROMS,7.22189444,0.999407979,6.652693235,0.569201205
GOM,9/25/1990,ROMS,7.227127361,0.987572873,6.652825187,0.574302174
GOM,9/26/1990,ROMS,7.23087887,0.976121343,6.652957138,0.577921732
GOM,9/27/1990,ROMS,7.236378985,0.966761687,6.65308909,0.583289895
GOM,9/28/1990,ROMS,7.25071262,0.967155217,6.653221042,0.597491578
GOM,9/29/1990,ROMS,7.270404888,0.973369588,6.653352994,0.617051894
GOM,9/30/1990,ROMS,7.290504561,0.978579358,6.653484945,0.637019616
GOM,10/1/1990,ROMS,7.315461836,0.988777931,6.653616897,0.661844939
GOM,10/2/1990,ROMS,7.341857602,0.999136676,6.653748849,0.688108753
GOM,10/3/1990,ROMS,7.36563643,1.008785696,6.653880801,0.711755629
GOM,10/4/1990,ROMS,7.391148918,1.023665141,6.654012752,0.737136166
GOM,10/5/1990,ROMS,7.398308242,1.012284754,6.654144704,0.744163538
GOM,10/6/1990,ROMS,7.403973703,0.998778124,6.654276656,0.749697047
GOM,10/7/1990,ROMS,7.41440653,0.990279183,6.654408608,0.759997922
GOM,10/8/1990,ROMS,7.424907498,0.984122983,6.654540559,0.770366939
GOM,10/9/1990,ROMS,7.445297529,0.986830114,6.654672511,0.790625018
GOM,10/10/1990,ROMS,7.468033553,0.994161704,6.654804463,0.81322909
GOM,10/11/1990,ROMS,7.490706185,1.004602711,6.654936415,0.83576977
GOM,10/12/1990,ROMS,7.516527309,1.022413793,6.655068366,0.861458943
GOM,10/13/1990,ROMS,7.537586405,1.035822572,6.655200318,0.882386087
GOM,10/14/1990,ROMS,7.555717292,1.047888731,6.65533227,0.900385022
GOM,10/15/1990,ROMS,7.575323712,1.060271813,6.655464222,0.91985949
GOM,10/16/1990,ROMS,7.593595061,1.071374539,6.655596173,0.937998888
GOM,10/17/1990,ROMS,7.609143889,1.079520324,6.655728125,0.953415764
GOM,10/18/1990,ROMS,7.614966089,1.07571683,6.655860077,0.959106012
GOM,10/19/1990,ROMS,7.609814657,1.056207547,6.655992028,0.953822629
GOM,10/20/1990,ROMS,7.604014925,1.031614573,6.65612398,0.947890945
GOM,10/21/1990,ROMS,7.608731771,1.02771192,6.656255932,0.952475839
GOM,10/22/1990,ROMS,7.613496828,1.026986518,6.656387884,0.957108944
GOM,10/23/1990,ROMS,7.61756974,1.023562136,6.656519835,0.961049905
GOM,10/24/1990,ROMS,7.626693724,1.027518335,6.656651787,0.970041937
GOM,10/25/1990,ROMS,7.642703756,1.040897217,6.656783739,0.985920017
GOM,10/26/1990,ROMS,7.664591073,1.061901448,6.656915691,1.007675382
GOM,10/27/1990,ROMS,7.713527831,1.113559722,6.657047642,1.056480189
GOM,10/28/1990,ROMS,7.736022717,1.144118291,6.657179594,1.078843123
GOM,10/29/1990,ROMS,7.727775803,1.142071849,6.657311546,1.070464257
GOM,10/30/1990,ROMS,7.734294702,1.143314919,6.657443498,1.076851204
GOM,10/31/1990,ROMS,7.740807336,1.145646253,6.657575449,1.083231887
GOM,11/1/1990,ROMS,7.737565672,1.13728398,6.657707401,1.079858271
GOM,11/2/1990,ROMS,7.733457902,1.127584965,6.657839353,1.075618549
GOM,11/3/1990,ROMS,7.732869564,1.120588225,6.657971305,1.074898259
GOM,11/4/1990,ROMS,7.736498271,1.114432688,6.658103256,1.078395015
GOM,11/5/1990,ROMS,7.741104271,1.108981943,6.658235208,1.082869063
GOM,11/6/1990,ROMS,7.748172966,1.107207308,6.65836716,1.089805806
GOM,11/7/1990,ROMS,7.757098747,1.104305437,6.658499112,1.098599635
GOM,11/8/1990,ROMS,7.760393447,1.093917181,6.658631063,1.101762384
GOM,11/9/1990,ROMS,7.761559548,1.084186134,6.658763015,1.102796533
GOM,11/10/1990,ROMS,7.762053475,1.073672502,6.658894967,1.103158508
GOM,11/11/1990,ROMS,7.763107004,1.070256495,6.659026919,1.104080085
GOM,11/12/1990,ROMS,7.764881832,1.048539516,6.65915887,1.105722962
GOM,11/13/1990,ROMS,7.754411536,1.007290862,6.659290822,1.095120714
GOM,11/14/1990,ROMS,7.730553674,0.950965436,6.659422774,1.0711309
GOM,11/15/1990,ROMS,7.717545082,0.924419177,6.659554725,1.057990357
GOM,11/16/1990,ROMS,7.71586436,0.921303472,6.659686677,1.056177683
GOM,11/17/1990,ROMS,7.722246711,0.925889483,6.659818629,1.062428082
GOM,11/18/1990,ROMS,7.730988878,0.929952114,6.659950581,1.071038297
GOM,11/19/1990,ROMS,7.746036389,0.917952639,6.660082532,1.085953857
GOM,11/20/1990,ROMS,7.758542365,0.890700045,6.660214484,1.098327881
GOM,11/21/1990,ROMS,7.760857639,0.871585564,6.660346436,1.100511203
GOM,11/22/1990,ROMS,7.762130391,0.857461044,6.660478388,1.101652003
GOM,11/23/1990,ROMS,7.766586036,0.852119852,6.660610339,1.105975697
GOM,11/24/1990,ROMS,7.774771104,0.854612967,6.660742291,1.114028813
GOM,11/25/1990,ROMS,7.783858177,0.85808965,6.660874243,1.122983934
GOM,11/26/1990,ROMS,7.787736036,0.854116422,6.661006195,1.126729841
GOM,11/27/1990,ROMS,7.788663966,0.847668502,6.661138146,1.12752582
GOM,11/28/1990,ROMS,7.791490553,0.84994618,6.661270098,1.130220455
GOM,11/29/1990,ROMS,7.797056642,0.854722188,6.66140205,1.135654592
GOM,11/30/1990,ROMS,7.805353603,0.856068899,6.661534002,1.143819601
GOM,12/1/1990,ROMS,7.814407551,0.855093078,6.661665953,1.152741598
GOM,12/2/1990,ROMS,7.82251644,0.854892747,6.661797905,1.160718535
GOM,12/3/1990,ROMS,7.833075427,0.854305344,6.661929857,1.17114557
GOM,12/4/1990,ROMS,7.839536062,0.840996718,6.662061809,1.177474253
GOM,12/5/1990,ROMS,7.846025307,0.82937618,6.66219376,1.183831547
GOM,12/6/1990,ROMS,7.859083159,0.830854056,6.662325712,1.196757447
GOM,12/7/1990,ROMS,7.868037962,0.829470359,6.662457664,1.205580298
GOM,12/8/1990,ROMS,7.879205476,0.834512513,6.662589616,1.21661586
GOM,12/9/1990,ROMS,7.889222556,0.8353579,6.662721567,1.226500989
GOM,12/10/1990,ROMS,7.892053158,0.82712012,6.662853519,1.229199639
GOM,12/11/1990,ROMS,7.890810479,0.818929018,6.662985471,1.227825008
GOM,12/12/1990,ROMS,7.878531136,0.795430107,6.663117422,1.215413714
GOM,12/13/1990,ROMS,7.882934512,0.794806114,6.663249374,1.219685138
GOM,12/14/1990,ROMS,7.892676947,0.802218747,6.663381326,1.229295621
GOM,12/15/1990,ROMS,7.892444747,0.799414581,6.663513278,1.228931469
GOM,12/16/1990,ROMS,7.900852279,0.804597726,6.663645229,1.23720705
GOM,12/17/1990,ROMS,7.914468427,0.813950724,6.663777181,1.250691246
GOM,12/18/1990,ROMS,7.918977804,0.811963492,6.663909133,1.255068671
GOM,12/19/1990,ROMS,7.929652839,0.817967113,6.664041085,1.265611754
GOM,12/20/1990,ROMS,7.943507556,0.830625486,6.664173036,1.27933452
GOM,12/21/1990,ROMS,7.950199995,0.83379331,6.664304988,1.285895007
GOM,12/22/1990,ROMS,7.962570576,0.841044605,6.66443694,1.298133636
GOM,12/23/1990,ROMS,7.980537567,0.856011705,6.664568892,1.315968675
GOM,12/24/1990,ROMS,7.997910917,0.870776694,6.664700843,1.333210074
GOM,12/25/1990,ROMS,8.014440198,0.884700687,6.664832795,1.349607403
GOM,12/26/1990,ROMS,8.027475355,0.897047944,6.664964747,1.362510608
GOM,12/27/1990,ROMS,8.035783863,0.907479375,6.665096699,1.370687164
GOM,12/28/1990,ROMS,8.044603831,0.916902171,6.66522865,1.379375181
GOM,12/29/1990,ROMS,8.044007266,0.905918904,6.665360602,1.378646664
GOM,12/30/1990,ROMS,8.054191897,0.907409024,6.665492554,1.388699343
GOM,12/31/1990,ROMS,8.075626182,0.924747269,6.665624506,1.410001676
GOM,1/1/1991,ROMS,7.593252184,0.707485654,6.665756457,0.927495727
GOM,1/2/1991,ROMS,7.591250323,0.693899412,6.665888409,0.925361914
GOM,1/3/1991,ROMS,7.595904739,0.689222699,6.666020361,0.929884378
GOM,1/4/1991,ROMS,7.596997747,0.682541251,6.666152313,0.930845434
GOM,1/5/1991,ROMS,7.59667826,0.679815672,6.666284264,0.930393996
GOM,1/6/1991,ROMS,7.599867549,0.681054614,6.666416216,0.933451333
GOM,1/7/1991,ROMS,7.60521227,0.683683249,6.666548168,0.938664102
GOM,1/8/1991,ROMS,7.596843484,0.676892884,6.666680119,0.930163365
GOM,1/9/1991,ROMS,7.560187116,0.66006219,6.666812071,0.893375045
GOM,1/10/1991,ROMS,7.541513358,0.65530969,6.666944023,0.874569335
GOM,1/11/1991,ROMS,7.511658266,0.660568056,6.667075975,0.844582291
GOM,1/12/1991,ROMS,7.475535331,0.666052928,6.667207926,0.808327405
GOM,1/13/1991,ROMS,7.446153794,0.667341273,6.667339878,0.778813916
GOM,1/14/1991,ROMS,7.426225048,0.675578787,6.66747183,0.758753218
GOM,1/15/1991,ROMS,7.423563335,0.676458534,6.667603782,0.755959553
GOM,1/16/1991,ROMS,7.431264252,0.671054943,6.667735733,0.763528519
GOM,1/17/1991,ROMS,7.437210845,0.667179426,6.667867685,0.76934316
GOM,1/18/1991,ROMS,7.444682697,0.664670563,6.667999637,0.77668306
GOM,1/19/1991,ROMS,7.43980142,0.673693218,6.668131589,0.771669831
GOM,1/20/1991,ROMS,7.425933494,0.685633581,6.66826354,0.757669954
GOM,1/21/1991,ROMS,7.437340399,0.685182391,6.668395492,0.768944907
GOM,1/22/1991,ROMS,7.400088185,0.717234551,6.668527444,0.731560741
GOM,1/23/1991,ROMS,7.355999644,0.759740348,6.668659396,0.687340248
GOM,1/24/1991,ROMS,7.344750895,0.775724515,6.668791347,0.675959548
GOM,1/25/1991,ROMS,7.34907465,0.779868958,6.668923299,0.680151351
GOM,1/26/1991,ROMS,7.331788769,0.798751436,6.669055251,0.662733518
GOM,1/27/1991,ROMS,7.329619101,0.803068054,6.669187203,0.660431898
GOM,1/28/1991,ROMS,7.335325966,0.802148707,6.669319154,0.666006812
GOM,1/29/1991,ROMS,7.343766041,0.796936617,6.669451106,0.674314935
GOM,1/30/1991,ROMS,7.347511339,0.795560638,6.669583058,0.677928281
GOM,1/31/1991,ROMS,7.350070987,0.79535507,6.66971501,0.680355977
GOM,2/1/1991,ROMS,7.331911489,0.816653157,6.669846961,0.662064528
GOM,2/2/1991,ROMS,7.295262206,0.85016215,6.669978913,0.625283293
GOM,2/3/1991,ROMS,7.29155918,0.854239767,6.670110865,0.621448315
GOM,2/4/1991,ROMS,7.302828193,0.846321648,6.670242816,0.632585377
GOM,2/5/1991,ROMS,7.314428531,0.845053435,6.670374768,0.644053763
GOM,2/6/1991,ROMS,7.319014235,0.841627167,6.67050672,0.648507515
GOM,2/7/1991,ROMS,7.311035915,0.8452552,6.670638672,0.640397243
GOM,2/8/1991,ROMS,7.303984048,0.846722643,6.670770623,0.633213425
GOM,2/9/1991,ROMS,7.297644833,0.849932121,6.670902575,0.626742258
GOM,2/10/1991,ROMS,7.294767169,0.851753754,6.671034527,0.623732642
GOM,2/11/1991,ROMS,7.291115243,0.855205817,6.671166479,0.619948764
GOM,2/12/1991,ROMS,7.279336044,0.867719899,6.67129843,0.608037614
GOM,2/13/1991,ROMS,7.229927355,0.923875286,6.671430382,0.558496973
GOM,2/14/1991,ROMS,7.205134233,0.944986173,6.671562334,0.533571899
GOM,2/15/1991,ROMS,7.180463516,0.970411647,6.671694286,0.50876923
GOM,2/16/1991,ROMS,7.174965296,0.963393918,6.671826237,0.503139059
GOM,2/17/1991,ROMS,7.152318919,0.980581978,6.671958189,0.48036073
GOM,2/18/1991,ROMS,7.13566667,0.991935006,6.672090141,0.463576529
GOM,2/19/1991,ROMS,7.127640207,0.989212438,6.672222093,0.455418114
GOM,2/20/1991,ROMS,7.121246214,0.987186423,6.672354044,0.44889217
GOM,2/21/1991,ROMS,7.124099416,0.970859242,6.672485996,0.45161342
GOM,2/22/1991,ROMS,7.126323238,0.960517912,6.672617948,0.45370529
GOM,2/23/1991,ROMS,7.132410036,0.948386373,6.6727499,0.459660136
GOM,2/24/1991,ROMS,7.102750004,0.969586812,6.672881851,0.429868153
GOM,2/25/1991,ROMS,7.093372024,0.974147359,6.673013803,0.420358221
GOM,2/26/1991,ROMS,7.084415993,0.976117269,6.673145755,0.411270238
GOM,2/27/1991,ROMS,7.058490433,0.990356571,6.673277707,0.385212726
GOM,2/28/1991,ROMS,7.031069316,1.00856343,6.673409658,0.357659658
GOM,3/1/1991,ROMS,7.016424363,1.008673956,6.67354161,0.342882753
GOM,3/2/1991,ROMS,7.008639026,1.002047569,6.673673562,0.334965464
GOM,3/3/1991,ROMS,7.011686415,0.988655169,6.673805513,0.337880902
GOM,3/4/1991,ROMS,7.004252768,0.986999626,6.673937465,0.330315303
GOM,3/5/1991,ROMS,6.995283515,0.99989024,6.674069417,0.321214098
GOM,3/6/1991,ROMS,6.992771043,0.994017924,6.674201369,0.318569674
GOM,3/7/1991,ROMS,6.988443961,0.99415918,6.67433332,0.314110641
GOM,3/8/1991,ROMS,6.991112778,0.99300389,6.674465272,0.316647506
GOM,3/9/1991,ROMS,6.984970486,0.984911286,6.674597224,0.310373262
GOM,3/10/1991,ROMS,6.972853111,0.993915441,6.674729176,0.298123935
GOM,3/11/1991,ROMS,6.959579801,1.012839099,6.674861127,0.284718674
GOM,3/12/1991,ROMS,6.909250811,1.062831783,6.674993079,0.234257732
GOM,3/13/1991,ROMS,6.865628719,1.092180261,6.675125031,0.190503688
GOM,3/14/1991,ROMS,6.844304638,1.099629834,6.675256983,0.169047655
GOM,3/15/1991,ROMS,6.813215098,1.127499433,6.675388934,0.137826164
GOM,3/16/1991,ROMS,6.764869086,1.180913549,6.675520886,0.0893482
GOM,3/17/1991,ROMS,6.74521563,1.187715912,6.675652838,0.069562792
GOM,3/18/1991,ROMS,6.729320075,1.183264921,6.67578479,0.053535285
GOM,3/19/1991,ROMS,6.71611557,1.176988654,6.675916741,0.040198829
GOM,3/20/1991,ROMS,6.704606215,1.171503214,6.676048693,0.028557522
GOM,3/21/1991,ROMS,6.69197372,1.157412116,6.676180645,0.015793075
GOM,3/22/1991,ROMS,6.6811786,1.147851377,6.676312597,0.004866003
GOM,3/23/1991,ROMS,6.672978354,1.146476885,6.676444548,-0.003466194
GOM,3/24/1991,ROMS,6.658771936,1.156769559,6.6765765,-0.017804564
GOM,3/25/1991,ROMS,6.642344231,1.168720461,6.676708452,-0.034364221
GOM,3/26/1991,ROMS,6.626613303,1.180997337,6.676840404,-0.050227101
GOM,3/27/1991,ROMS,6.613805048,1.185900357,6.676972355,-0.063167307
GOM,3/28/1991,ROMS,6.60396489,1.18285504,6.677104307,-0.073139417
GOM,3/29/1991,ROMS,6.601110254,1.16968236,6.677236259,-0.076126005
GOM,3/30/1991,ROMS,6.594246277,1.158950207,6.67736821,-0.083121933
GOM,3/31/1991,ROMS,6.577619753,1.16235786,6.677500162,-0.099880409
GOM,4/1/1991,ROMS,6.562843893,1.167387013,6.677632114,-0.114788221
GOM,4/2/1991,ROMS,6.552926653,1.167607249,6.677764066,-0.124837413
GOM,4/3/1991,ROMS,6.545700217,1.163446461,6.677896017,-0.1321958
GOM,4/4/1991,ROMS,6.538881231,1.158441466,6.678027969,-0.139146738
GOM,4/5/1991,ROMS,6.534996902,1.153025007,6.678159921,-0.143163019
GOM,4/6/1991,ROMS,6.535335845,1.14561448,6.678291873,-0.142956028
GOM,4/7/1991,ROMS,6.537284675,1.140177482,6.678423824,-0.141139149
GOM,4/8/1991,ROMS,6.539341382,1.13962078,6.678555776,-0.139214394
GOM,4/9/1991,ROMS,6.537610906,1.141789471,6.678687728,-0.141076822
GOM,4/10/1991,ROMS,6.533393908,1.146019712,6.67881968,-0.145425772
GOM,4/11/1991,ROMS,6.528971973,1.149895768,6.678951631,-0.149979658
GOM,4/12/1991,ROMS,6.528455784,1.139166741,6.679083583,-0.150627799
