Time,Var,Value
2016.6276,Tsfc_ref,10.3920
2017.8380,Tsfc_ref,10.3920
2021.6151,Tsfc_ref,10.3920
1995.6436,Tsfc_ref,10.3920
1996.4313,Tsfc_ref,10.3920
2008.5830,Tsfc_ref,10.3920
2009.4764,Tsfc_ref,10.3920
2010.4671,Tsfc_ref,10.3920
2011.4490,Tsfc_ref,10.3920
2012.4977,Tsfc_ref,10.3920
2013.5211,Tsfc_ref,10.3920
2014.5410,Tsfc_ref,10.3920
2015.4309,Tsfc_ref,10.3920
2016.4527,Tsfc_ref,10.3920
2017.4391,Tsfc_ref,10.3920
2018.4211,Tsfc_ref,10.3920
2019.4217,Tsfc_ref,10.3920
2021.4696,Tsfc_ref,10.3920
1995.3635,Tsfc_ref,10.3920
1980.1737,Tsfc_ref,10.3920
1977.6098,Tsfc_ref,10.3920
1999.4270,Tbot_anom,0.6276
2000.2836,Tbot_anom,1.3556
2000.4853,Tbot_anom,-0.1045
2000.6086,Tbot_anom,-0.4402
2000.7519,Tbot_anom,-0.2111
2000.8628,Tbot_anom,-0.7689
2001.1385,Tbot_anom,0.2073
2001.2698,Tbot_anom,0.1460
2001.5914,Tbot_anom,-1.4011
2001.6428,Tbot_anom,1.2467
2001.7523,Tbot_anom,0.0873
2001.8576,Tbot_anom,0.8480
2002.2686,Tbot_anom,1.2350
2002.4140,Tbot_anom,1.0065
2002.6036,Tbot_anom,-0.4763
2002.6520,Tbot_anom,0.3363
2002.7690,Tbot_anom,0.8282
2003.6477,Tbot_anom,-1.9374
2003.7577,Tbot_anom,-0.9276
2003.8553,Tbot_anom,0.3479
2004.2584,Tbot_anom,-0.9564
2004.4210,Tbot_anom,-1.0449
2004.5754,Tbot_anom,-2.6219
2004.6513,Tbot_anom,-0.3889
2004.7756,Tbot_anom,-1.2492
2004.8667,Tbot_anom,-1.2157
2005.2604,Tbot_anom,-0.7209
2005.4195,Tbot_anom,-0.8890
2005.5834,Tbot_anom,-2.1330
2005.6308,Tbot_anom,0.5009
2005.7822,Tbot_anom,-0.5301
2005.8714,Tbot_anom,-0.6744
2006.2524,Tbot_anom,0.0966
2006.4380,Tbot_anom,0.2746
2006.5900,Tbot_anom,-0.6710
2006.6485,Tbot_anom,1.4471
2006.7559,Tbot_anom,-0.1932
2007.2662,Tbot_anom,-0.2352
2007.5918,Tbot_anom,-1.3553
2007.7749,Tbot_anom,-0.7265
2008.2886,Tbot_anom,0.1959
1978.5315,Tbot_anom,0.2801
1979.5276,Tbot_anom,0.3939
1979.8101,Tbot_anom,-0.5332
1980.2374,Tbot_anom,-0.7969
1980.8007,Tbot_anom,-0.4996
1980.9587,Tbot_anom,-1.2749
1981.1816,Tbot_anom,-0.3137
1981.9250,Tbot_anom,-0.8543
1982.1809,Tbot_anom,-0.9585
1983.4464,Tbot_anom,-0.6018
1984.3984,Tbot_anom,-0.3799
1985.3642,Tbot_anom,0.4379
1988.9327,Tbot_anom,-0.7788
1992.2545,Tbot_anom,-0.8547
