year,GEO_ID2,SUMLEVEL,REGION,Council,STATEABBR,GEO_NAME,MAPNAME,geography,TOTPOP,personal_disruption,pop_composition,poverty,labor_force_str,housing_characteristics,housing_disrupt,retiree_migration,urban_sprawl_index,ComEng,ComRel,RecEng,RecRel,RecEng_ct,RecRel_ct,ComEng_ct,ComRel_ct,personal_disruption_rank,pop_composition_rank,poverty_rank,labor_force_str_rank,housing_characteristics_rank,housing_disrupt_rank,retiree_migration_rank,urban_sprawl_index_rank
2022,3407750,160,Northeast,Mid-Atlantic,NJ,"Brielle, NJ",Brielle,"Brielle borough, New Jersey","4,957",-0.817,-0.421,-0.967,-0.237,-1.688,0.345,0.266,0.546,0.131,-0.051,1.055,0.49,high,med,med,low,low,low,low,low,low,med,med,med high
2022,3407810,160,Northeast,Mid-Atlantic,NJ,"Brigantine, NJ",Brigantine,"Brigantine city, New Jersey","7,784",-0.26,-0.457,-0.104,0.207,-0.027,0.433,0.466,-0.497,0.207,-0.054,0.141,-0.056,med,low,med,low,low,low,low,med,low,med,med,low
2022,3408170,160,Northeast,Mid-Atlantic,NJ,"Brooklawn, NJ",Brooklawn,"Brooklawn borough, New Jersey","1,894",0.759,-0.17,-0.229,-0.098,0.405,-1.013,0.212,-0.245,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,low,low,low,med,low,med,low
2022,3408455,160,Northeast,Mid-Atlantic,NJ,"Browns Mills, NJ",Browns Mills,"Browns Mills CDP, New Jersey","10,060",0.67,-0.191,0.074,0.131,0.585,-1.055,0.29,-0.538,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,low,med,med,med high,low,med,low
2022,3408492,160,Northeast,Mid-Atlantic,NJ,"Brownville, NJ",Brownville,"Brownville CDP, New Jersey","2,183",-0.492,0.253,-0.316,-1.568,-0.185,-0.032,-0.939,0.043,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,low,low,med
2022,3408680,160,Northeast,Mid-Atlantic,NJ,"Buena, NJ",Buena,"Buena borough, New Jersey","4,504",0.019,0.213,-0.484,-0.655,0.172,-0.232,-0.495,-0.422,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,med,low,low,med,low,low,low
2022,3408920,160,Northeast,Mid-Atlantic,NJ,"Burlington, NJ",Burlington,"Burlington city, New Jersey","9,833",0.509,0.079,0.116,-0.312,0.17,-0.82,-0.127,-0.268,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,med,med,low,med,low,low,low
2022,3409250,160,Northeast,Mid-Atlantic,NJ,"Caldwell, NJ",Caldwell,"Caldwell borough, New Jersey","8,897",-0.688,0.341,-0.494,-0.666,-0.654, NA,-0.598,0.89,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,NA,low,med high
2022,3410000,160,Northeast,Mid-Atlantic,NJ,"Camden, NJ",Camden,"Camden city, New Jersey","71,799",2.256,2.219,2.206,0.198,0.827,-0.256,-0.517,0.068,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,high,high,med,med high,low,low,med
2022,3410270,160,Northeast,Mid-Atlantic,NJ,"Cape May, NJ",Cape May,"Cape May city, New Jersey","2,815",-0.78,0.134,-0.835,0.57,0.21,1.15,0.511,-0.15,9.853,7.621,7.961,7.369,high,high,high,high,low,med,low,med high,med,high,med high,low
2022,3410330,160,Northeast,Mid-Atlantic,NJ,"Cape May Point, NJ",Cape May Point,"Cape May Point borough, New Jersey",155,-0.391,-0.637, NA,3.173, NA,0.849,3.468,0.072,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,NA,high,NA,med high,high,med
2022,3410450,160,Northeast,Mid-Atlantic,NJ,"Carlls Corner, NJ",Carlls Corner,"Carlls Corner CDP, New Jersey",894,0.347,-0.489,-0.359,-0.284, NA, NA,-0.429, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,low,low,NA,NA,low,NA
2022,3410600,160,Northeast,Mid-Atlantic,NJ,"Carneys Point, NJ",Carneys Point,"Carneys Point CDP, New Jersey","8,136",0.184,-0.178,0.077,-0.148,0.399,-0.812,0.09,-0.482,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,low,med,low,med,low
2022,3410750,160,Northeast,Mid-Atlantic,NJ,"Carteret, NJ",Carteret,"Carteret borough, New Jersey","25,161",0.202,1.831,0.031,-0.182,-0.124,-0.2,-0.305,0.403,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,high,med,low,low,low,low,med
2022,3411410,160,Northeast,Mid-Atlantic,NJ,"Cedarville, NJ",Cedarville,"Cedarville CDP, New Jersey",526,0.555,-0.613,1.575,0.934,0.275,-0.243,1.162,-0.754,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,low,high,med high,med,low,high,low
2022,3411770,160,Northeast,Mid-Atlantic,NJ,"Centre Grove, NJ",Centre Grove,"Centre Grove CDP, New Jersey","1,460",-0.47,-0.463,-0.803,-0.36, NA, NA,-0.012, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,NA,low,NA
2022,3412550,160,Northeast,Mid-Atlantic,NJ,"Chesilhurst, NJ",Chesilhurst,"Chesilhurst borough, New Jersey","1,384",0.202,-0.258,-0.052,0.105, NA,-0.535,0.187,-0.612,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,low,med,NA,low,med,low
2022,3413360,160,Northeast,Mid-Atlantic,NJ,"Clayton, NJ",Clayton,"Clayton borough, New Jersey","8,801",0.239,-0.423,-0.107,-0.007,0.155,-0.481,0.262,-0.482,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,low,low,med,low,med,low
2022,3413420,160,Northeast,Mid-Atlantic,NJ,"Clementon, NJ",Clementon,"Clementon borough, New Jersey","5,312",0.083,-0.18,0.113,-0.41,0.696,-0.772,-0.574,-0.403,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,low,med high,low,low,low
2022,3413630,160,Northeast,Mid-Atlantic,NJ,"Cliffwood Beach, NJ",Cliffwood Beach,"Cliffwood Beach CDP, New Jersey","3,008",-0.342,-0.232,-0.789,-0.31, NA,-0.349,-0.211,0.053,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,low,low,med
2022,3414230,160,Northeast,Mid-Atlantic,NJ,"Collings Lakes, NJ",Collings Lakes,"Collings Lakes CDP, New Jersey","2,111",-0.346,-0.374,-0.383,-1.209, NA,-0.203,-1.584,-0.298,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,low,low,low
2022,3414260,160,Northeast,Mid-Atlantic,NJ,"Collingswood, NJ",Collingswood,"Collingswood borough, New Jersey","14,135",0.084,-0.226,0.197,-0.846,0.192,0.607,-0.843,0.255,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,low,med,med high,low,med
2022,3414380,160,Northeast,Mid-Atlantic,NJ,"Colonia, NJ",Colonia,"Colonia CDP, New Jersey","18,581",-0.608,0.508,-0.472,-0.153,-0.842,-0.045,-0.046,0.412,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,low,low,low,med
2022,3414980,160,Northeast,Mid-Atlantic,NJ,"Cookstown, NJ",Cookstown,"Cookstown CDP, New Jersey",609,-0.409,-0.032,-0.686,-1.163, NA, NA,-0.846, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,NA,low,NA
2022,3415160,160,Northeast,Mid-Atlantic,NJ,"Corbin City, NJ",Corbin City,"Corbin City city, New Jersey",697,-0.053,-0.561,0.41,-0.444,0.87,-2.223,-0.578,-0.731,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,med,low,med high,low,low,low
2022,3415250,160,Northeast,Mid-Atlantic,NJ,"Country Lake Estates, NJ",Country Lake Estates,"Country Lake Estates CDP, New Jersey","4,179",-0.141,-0.38,0.18,-1.352, NA,-1.258,-0.993,-0.362,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,med,low,NA,low,low,low
2022,3415520,160,Northeast,Mid-Atlantic,NJ,"Cranbury, NJ",Cranbury,"Cranbury CDP, New Jersey","2,430",-0.829,-0.861,-0.762,-1.139,-1.468,-0.483,-1.142,0.394,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med
2022,3415730,160,Northeast,Mid-Atlantic,NJ,"Cream Ridge, NJ",Cream Ridge,"Cream Ridge CDP, New Jersey",470,-1.336,-0.902,-1.067,1.455, NA, NA,2.399, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,high,NA,NA,high,NA
2022,3416630,160,Northeast,Mid-Atlantic,NJ,"Dayton, NJ",Dayton,"Dayton CDP, New Jersey","8,361",-0.677,0.056,-0.705,-0.817,-0.906,0.534,-1.094,0.279,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,med high,low,med
2022,3416660,160,Northeast,Mid-Atlantic,NJ,"Deal, NJ",Deal,"Deal borough, New Jersey",645,0.051,0.678,-0.245,0.718,-1.16,0.051,0.393,1.163,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,med high,low,med high,low,med,med,high
2022,3416720,160,Northeast,Mid-Atlantic,NJ,"Deans, NJ",Deans,"Deans CDP, New Jersey","1,049",-0.42,-0.106,-0.82,-0.622, NA, NA,-1.097, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,NA,low,NA
2022,3416960,160,Northeast,Mid-Atlantic,NJ,"Deerfield Street, NJ",Deerfield Street,"Deerfield Street CDP, New Jersey",50,0.978,-0.297, NA,3.103, NA, NA,3.285, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,low,NA,high,NA,NA,high,NA
2022,3418040,160,Northeast,Mid-Atlantic,NJ,"Dorothy, NJ",Dorothy,"Dorothy CDP, New Jersey","1,144",0.045,-0.841,-0.241,1.369, NA, NA,1.234, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,low,high,NA,NA,high,NA
2022,3418148,160,Northeast,Mid-Atlantic,NJ,"Dover Beaches North, NJ",Dover Beaches North,"Dover Beaches North CDP, New Jersey","1,696",0.694,-0.078,-0.516,1.476,0.081,1.933,1.631,0.513,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,low,low,high,med,high,high,med high
2022,3418151,160,Northeast,Mid-Atlantic,NJ,"Dover Beaches South, NJ",Dover Beaches South,"Dover Beaches South CDP, New Jersey","1,474",-0.789,-0.703,-0.852,0.9,-0.563,2.105,1.215,0.463,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med high,low,high,high,med
2022,3418490,160,Northeast,Mid-Atlantic,NJ,"Dunellen, NJ",Dunellen,"Dunellen borough, New Jersey","7,598",0.424,2.913,2.227,-0.204,-0.124,-0.15,-0.772,0.503,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,high,high,low,low,low,low,med high
2022,3418632,160,Northeast,Mid-Atlantic,NJ,"Dutch Neck, NJ",Dutch Neck,"Dutch Neck CDP, New Jersey",118,-1.336,-1.26, NA,1.994, NA, NA,2.641, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,NA,high,NA,NA,high,NA
2022,3419150,160,Northeast,Mid-Atlantic,NJ,"East Freehold, NJ",East Freehold,"East Freehold CDP, New Jersey","5,150",-0.152,-0.043,-0.17,-1.104,-1.202,-0.185,-0.792,0.114,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med
2022,3419360,160,Northeast,Mid-Atlantic,NJ,"East Newark, NJ",East Newark,"East Newark borough, New Jersey","2,718",1.507,5.626,1.105,-0.696,-0.36,2.185,-0.939,2.009,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,high,high,low,low,high,low,high
2022,3419390,160,Northeast,Mid-Atlantic,NJ,"East Orange, NJ",East Orange,"East Orange city, New Jersey","68,879",1.022,0.672,0.881,-0.445,0.287,-0.095,-0.591,1.207,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,med high,med high,low,med,low,low,high
2022,3419690,160,Northeast,Mid-Atlantic,NJ,"East Vineland, NJ",East Vineland,"East Vineland CDP, New Jersey","1,346",-1.198,-0.209,-1.067,1.07, NA, NA,1.829, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,high,NA,NA,high,NA
2022,3419840,160,Northeast,Mid-Atlantic,NJ,"Eatontown, NJ",Eatontown,"Eatontown borough, New Jersey","13,522",-0.001,0.44,-0.325,-0.411,0.048,-0.488,-0.491,-0.019,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,med,low,low,low
2022,3420350,160,Northeast,Mid-Atlantic,NJ,"Egg Harbor City, NJ",Egg Harbor City,"Egg Harbor City city, New Jersey","4,376",0.948,0.739,1.084,-0.185,0.472,-0.324,-0.397,-0.697,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,med high,high,low,med,low,low,low
2022,3421000,160,Northeast,Mid-Atlantic,NJ,"Elizabeth, NJ",Elizabeth,"Elizabeth city, New Jersey","135,665",0.707,5.434,0.474,-0.512,0.167,0.472,-0.934,0.829,0.265,-0.118,-0.232,-0.163,low,low,med,low,med high,high,med,low,med,med,low,med high
2022,3421240,160,Northeast,Mid-Atlantic,NJ,"Elmer, NJ",Elmer,"Elmer borough, New Jersey","1,268",-0.57,-0.69,-0.714,-0.61,-0.032,-1.029,-0.41,-0.471,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,low
2022,3421570,160,Northeast,Mid-Atlantic,NJ,"Englishtown, NJ",Englishtown,"Englishtown borough, New Jersey","2,129",0.196,0.307,0.569,-0.663,-0.355,0.215,-0.873,0.14,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,med,med high,low,low,med,low,med
2022,3421840,160,Northeast,Mid-Atlantic,NJ,"Essex Fells, NJ",Essex Fells,"Essex Fells borough, New Jersey","2,290",-1.068,-0.093,-0.975,-0.112,-3.096,-1.734,-0.241,0.592,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med high
2022,3421870,160,Northeast,Mid-Atlantic,NJ,"Estell Manor, NJ",Estell Manor,"Estell Manor city, New Jersey","1,729",-0.828,-0.568,-0.894,-0.289, NA,-0.266,-0.235,-0.633,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,low,low,low
2022,3422440,160,Northeast,Mid-Atlantic,NJ,"Fair Haven, NJ",Fair Haven,"Fair Haven borough, New Jersey","6,221",-0.843,-0.592,-0.813,-0.814,-2.535,0.326,-0.955,0.67,-0.151,-0.114,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,med high
2022,3422740,160,Northeast,Mid-Atlantic,NJ,"Fairview, NJ",Fairview,"Fairview CDP, New Jersey","4,234",-0.819,-0.813,-0.925,-0.792,-1.762,0.144,-0.394,0.453,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,med
2022,3422860,160,Northeast,Mid-Atlantic,NJ,"Fanwood, NJ",Fanwood,"Fanwood borough, New Jersey","7,723",-0.794,-0.397,-0.873,-0.772,-1.501,0.236,-0.683,0.571,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,med high
2022,3422950,160,Northeast,Mid-Atlantic,NJ,"Farmingdale, NJ",Farmingdale,"Farmingdale borough, New Jersey","1,326",-0.18,-0.504,-0.989,-0.34,-0.062,-0.465,-0.577,0.045,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med
2022,3423250,160,Northeast,Mid-Atlantic,NJ,"Fieldsboro, NJ",Fieldsboro,"Fieldsboro borough, New Jersey",732,-0.021,0.828,-0.088,-0.695,-0.478,0.113,-0.253,-0.22,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,low,med,low,low
2022,3423940,160,Northeast,Mid-Atlantic,NJ,"Folsom, NJ",Folsom,"Folsom borough, New Jersey","1,761",-0.207,-0.636,-0.512,-0.628,-0.071,-0.444,-0.254,-0.53,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,low
2022,3424030,160,Northeast,Mid-Atlantic,NJ,"Fords, NJ",Fords,"Fords CDP, New Jersey","12,663",-0.359,1.412,-0.671,-0.463,-0.571,0.207,-0.564,0.379,0.045,-0.108,-0.232,-0.163,low,low,med,low,low,high,low,low,low,med,low,med
2022,3424300,160,Northeast,Mid-Atlantic,NJ,"Fort Dix, NJ",Fort Dix,"Fort Dix CDP, New Jersey","7,781",-0.028,0.604,-0.617,0.658, NA, NA,-1.158, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,med high,NA,NA,low,NA
2022,3425050,160,Northeast,Mid-Atlantic,NJ,"Franklinville, NJ",Franklinville,"Franklinville CDP, New Jersey","1,621",0.703,-0.474,-0.246,-0.051,0.795, NA,0.107, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,low,low,low,med high,NA,med,NA
2022,3425200,160,Northeast,Mid-Atlantic,NJ,"Freehold, NJ",Freehold,"Freehold borough, New Jersey","12,498",0.742,1.064,0.129,-0.786,-0.108,0.385,-0.827,0.284,0.045,-0.108,-0.232,-0.163,low,low,med,low,med high,high,med,low,low,med,low,med
2022,3425800,160,Northeast,Mid-Atlantic,NJ,"Garwood, NJ",Garwood,"Garwood borough, New Jersey","4,542",-0.609,0.254,-0.669,-0.527,-0.273,-0.13,-0.303,0.562,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,low,low,med high
2022,3426070,160,Northeast,Mid-Atlantic,NJ,"Gibbsboro, NJ",Gibbsboro,"Gibbsboro borough, New Jersey","2,278",-0.364,-0.436,-0.897,0.4, NA,-0.191,0.523,-0.382,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,NA,low,med high,low
2022,3426100,160,Northeast,Mid-Atlantic,NJ,"Gibbstown, NJ",Gibbstown,"Gibbstown CDP, New Jersey","3,471",-0.476,-0.376,-0.362,-0.167,-0.048,-0.953,0.053,-0.408,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,med,low
2022,3426220,160,Northeast,Mid-Atlantic,NJ,"Gillette, NJ",Gillette,"Gillette CDP, New Jersey","2,552",-0.678,0.609,-0.133,-0.549, NA, NA,0.058, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,NA,NA,med,NA
2022,3426340,160,Northeast,Mid-Atlantic,NJ,"Glassboro, NJ",Glassboro,"Glassboro borough, New Jersey","23,014",0.292,-0.169,0.376,-0.073,-0.001,-0.614,-0.173,-0.395,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,low,low,low,low,low
2022,3426610,160,Northeast,Mid-Atlantic,NJ,"Glen Ridge, NJ",Glen Ridge,"Glen Ridge borough, New Jersey","7,797",-0.771,0.139,-1.023,-0.975,-1.698,-0.241,-1.027,0.702,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,low,low,med high
2022,3426820,160,Northeast,Mid-Atlantic,NJ,"Gloucester City, NJ",Gloucester City,"Gloucester City city, New Jersey","11,435",0.201,0.194,0.121,-0.343,0.363,-0.489,-0.514,-0.133,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,med,med,low,med,low,low,low
2022,3427390,160,Northeast,Mid-Atlantic,NJ,"Great Notch, NJ",Great Notch,"Great Notch CDP, New Jersey","4,018",-0.711,-0.456,-0.998,-0.717,-0.793, NA,-0.449, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,NA,low,NA
2022,3428650,160,Northeast,Mid-Atlantic,NJ,"Guttenberg, NJ",Guttenberg,"Guttenberg town, New Jersey","11,765",0.318,5.178,0.833,-0.722,0.113,-0.089,-0.79,4.767,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,high,med high,low,med,low,low,high
2022,3428770,160,Northeast,Mid-Atlantic,NJ,"Haddonfield, NJ",Haddonfield,"Haddonfield borough, New Jersey","12,456",-0.973,-0.476,-0.82,-0.748,-1.462,0.438,-0.772,0.271,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,med
2022,3428800,160,Northeast,Mid-Atlantic,NJ,"Haddon Heights, NJ",Haddon Heights,"Haddon Heights borough, New Jersey","7,484",-0.728,-0.467,-0.719,-0.674,-0.326,-0.318,-0.073,0.004,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med
2022,3429430,160,Northeast,Mid-Atlantic,NJ,"Hammonton, NJ",Hammonton,"Hammonton town, New Jersey","14,732",0.007,0.028,0.022,-0.121,0.014,-0.865,0.183,-0.507,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,med,med,low,med,low,med,low
2022,3429520,160,Northeast,Mid-Atlantic,NJ,"Hancocks Bridge, NJ",Hancocks Bridge,"Hancocks Bridge CDP, New Jersey",348,-0.126,-0.884,-0.912,-2.198,0.392, NA,-2.344,-0.657,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med,NA,low,low
2022,3430210,160,Northeast,Mid-Atlantic,NJ,"Harrison, NJ",Harrison,"Harrison town, New Jersey","19,217",0.113,3.481,0.278,-0.942,0.04,0.656,-1.35,1.302,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,high,med,low,med,med high,low,high
2022,3430270,160,Northeast,Mid-Atlantic,NJ,"Harrisonville, NJ",Harrisonville,"Harrisonville CDP, New Jersey",314,0.395,0.409,1.916,-2.167, NA, NA,-1.829, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,med,high,low,NA,NA,low,NA
2022,3430390,160,Northeast,Mid-Atlantic,NJ,"Harvey Cedars, NJ",Harvey Cedars,"Harvey Cedars borough, New Jersey",479,-0.803,-0.75,-0.798,1.286, NA,0.688,1.213,0.71,-0.164,-0.104,-0.232,-0.163,low,low,low,low,low,low,low,high,NA,med high,high,med high
2022,3430738,160,Northeast,Mid-Atlantic,NJ,"Heathcote, NJ",Heathcote,"Heathcote CDP, New Jersey","6,773",-0.938,-0.112,-0.705,-0.201,-0.683,-0.357,-0.397,0.241,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med
2022,3430840,160,Northeast,Mid-Atlantic,NJ,"Helmetta, NJ",Helmetta,"Helmetta borough, New Jersey","2,302",-0.508,0.077,-0.761,-0.957,-0.041,-1.047,-0.776,0.053,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,low,low,med
2022,3431470,160,Northeast,Mid-Atlantic,NJ,"Highland Park, NJ",Highland Park,"Highland Park borough, New Jersey","14,996",-0.33,0.829,-0.144,-1.055,-0.243,-0.487,-1.059,0.704,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,low,low,low,med high
2022,3431500,160,Northeast,Mid-Atlantic,NJ,"Highlands, NJ",Highlands,"Highlands borough, New Jersey","4,646",-0.199,-0.262,-0.871,-0.192,-0.036,0.332,-0.155,0.382,0.313,-0.03,1.682,0.904,high,med high,med,low,low,low,low,low,low,med,low,med
2022,3432220,160,Northeast,Mid-Atlantic,NJ,"Hi-Nella, NJ",Hi-Nella,"Hi-Nella borough, New Jersey",883,-0.115,0.492,-0.691,-1.434,0.27,0.363,-1.423,-0.223,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,med,med,low,low
2022,3432250,160,Northeast,Mid-Atlantic,NJ,"Hoboken, NJ",Hoboken,"Hoboken city, New Jersey","58,754",-0.566,0.291,-0.244,-1.759,-0.955,-1.093,-1.859,4.252,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,low,low,low,low,high
2022,3433090,160,Northeast,Mid-Atlantic,NJ,"Hopelawn, NJ",Hopelawn,"Hopelawn CDP, New Jersey","2,910",-0.984,2.071,-0.793,-0.178,0.213, NA,0.484, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,high,low,low,med,NA,med,NA
2022,3434200,160,Northeast,Mid-Atlantic,NJ,"Interlaken, NJ",Interlaken,"Interlaken borough, New Jersey",762,-0.912,-0.714,-0.672,0.739,-2.04,-0.333,1.141,0.518,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med high,low,low,high,med high
2022,3434470,160,Northeast,Mid-Atlantic,NJ,"Iselin, NJ",Iselin,"Iselin CDP, New Jersey","18,511",-0.248,0.585,-0.37,-0.326,-0.453,0.067,-0.174,0.454,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,low,med,low,med
2022,3434530,160,Northeast,Mid-Atlantic,NJ,"Island Heights, NJ",Island Heights,"Island Heights borough, New Jersey","1,521",-1.022,-0.579,-0.987,0.176,-0.368,-0.238,0.789,0.277,-0.164,-0.115,-0.166,-0.108,low,low,low,low,low,low,low,med,low,low,med high,med
2022,3434890,160,Northeast,Mid-Atlantic,NJ,"Jamesburg, NJ",Jamesburg,"Jamesburg borough, New Jersey","5,783",-0.214,1.122,-0.601,-1.052,-0.177,-0.031,-1.144,0.318,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,high,low,low,low,low,low,med
2022,3436000,160,Northeast,Mid-Atlantic,NJ,"Jersey City, NJ",Jersey City,"Jersey City city, New Jersey","287,899",0.2,1.467,0.691,-0.842,-0.088,1.728,-1.197,1.696,-0.164,-0.12,0.055,-0.16,med,low,low,low,med,high,med high,low,low,high,low,high
2022,3436120,160,Northeast,Mid-Atlantic,NJ,"Jobstown, NJ",Jobstown,"Jobstown CDP, New Jersey",286,0.403,-0.536,0.228,-0.012, NA, NA,-0.084, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,low,NA,NA,low,NA
2022,3436300,160,Northeast,Mid-Atlantic,NJ,"Juliustown, NJ",Juliustown,"Juliustown CDP, New Jersey",67,-1.079,-0.928,-0.767,0.79, NA, NA,1.403,-0.656,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med high,NA,NA,high,low
2022,3436480,160,Northeast,Mid-Atlantic,NJ,"Keansburg, NJ",Keansburg,"Keansburg borough, New Jersey","9,761",0.76,-0.044,0.424,-0.394,0.299,-0.401,-0.381,0.497,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,low,med,low,med,low,low,med
2022,3436510,160,Northeast,Mid-Atlantic,NJ,"Kearny, NJ",Kearny,"Kearny town, New Jersey","41,157",0.206,3.874,0.038,-0.728,-0.113,0.12,-0.775,0.373,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,high,med,low,low,med,low,med
2022,3436570,160,Northeast,Mid-Atlantic,NJ,"Keasbey, NJ",Keasbey,"Keasbey CDP, New Jersey","2,745",0.16,4.304,3.544,-1.253,0.217, NA,-1.317, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,high,high,low,med,NA,low,NA
